PT_2019_R_200,201604,381
PT_2019_R_200,201509,356
PT_2019_R_200,200907,321
PT_2019_R_200,201710,234
PT_2019_R_200,200810,225
PT_2019_R_200,200905,187
PT_2019_R_200,201107,173
PT_2019_R_200,201201,161
PT_2019_R_200,201606,136
PT_2019_R_200,201101,126
PT_2019_R_200,201508,114
PT_2019_R_200,201008,102
PT_2019_R_200,201412,99
PT_2019_R_200,201504,92
PT_2019_R_200,201106,92
PT_2019_R_200,201105,85
PT_2019_R_200,201005,82
PT_2019_R_200,200906,76
PT_2019_R_200,201006,73
PT_2019_R_200,200811,50
PT_2019_R_200,201608,40
PT_2019_R_200,201308,34
PT_2019_R_200,201703,32
PT_2019_R_200,200501,31
PT_2019_R_200,201410,28
PT_2019_R_200,200909,27
PT_2019_R_200,201505,22
PT_2019_R_200,199610,20
PT_2019_R_200,200706,19
PT_2019_R_200,201303,14
PT_2019_R_200,200607,14
PT_2019_R_200,200009,14
PT_2019_R_200,200407,13
PT_2019_R_200,200010,13
PT_2019_R_200,201610,12
PT_2019_R_200,201307,12
PT_2019_R_200,200406,12
PT_2019_R_200,201904,11
PT_2019_R_200,200410,10
PT_2019_R_200,201809,9
PT_2019_R_200,201607,9
PT_2019_R_200,201407,9
PT_2019_R_200,200712,9
PT_2019_R_200,200708,9
PT_2019_R_200,200408,9
PT_2019_R_200,201503,8
PT_2019_R_200,200609,8
PT_2019_R_200,201302,7
PT_2019_R_200,200801,7
PT_2019_R_200,200512,7
PT_2019_R_200,200612,6
PT_2019_R_200,200605,6
PT_2019_R_200,200601,6
PT_2019_R_200,201801,5
PT_2019_R_200,201711,5
PT_2019_R_200,201704,5
PT_2019_R_200,200711,5
PT_2019_R_200,200611,5
PT_2019_R_200,200412,5
PT_2019_R_200,201901,4
PT_2019_R_200,201310,4
PT_2019_R_200,201109,4
PT_2019_R_200,201405,3
PT_2019_R_200,201404,3
PT_2019_R_200,201210,3
PT_2019_R_200,201102,3
PT_2019_R_200,201001,3
PT_2019_R_200,200505,3
PT_2019_R_200,200401,3
PT_2019_R_200,200001,3
PT_2019_R_200,199710,3
PT_2019_R_200,201612,2
PT_2019_R_200,201609,2
PT_2019_R_200,201007,2
PT_2019_R_200,200709,2
PT_2019_R_200,200707,2
PT_2019_R_200,200112,2
PT_2019_R_200,200008,2
PT_2019_R_200,200007,2
PT_2019_R_200,199910,2
PT_2019_R_200,199801,2
PT_2019_R_200,201506,1
PT_2019_R_200,201502,1
PT_2019_R_200,201501,1
PT_2019_R_200,201012,1
PT_2019_R_200,200710,1
PT_2019_R_200,200704,1
PT_2019_R_200,200703,1
PT_2019_R_200,200702,1
PT_2019_R_200,200608,1
PT_2019_R_200,200606,1
PT_2019_R_200,200503,1
PT_2019_R_200,200502,1
PT_2019_R_200,200411,1
PT_2019_R_200,200404,1
PT_2019_R_200,200302,1
PT_2019_R_200,200202,1
PT_2019_R_200,200111,1
PT_2019_R_200,200108,1
PT_2019_R_200,200106,1
PT_2019_R_200,200105,1
PT_2019_R_200,200011,1
PT_2019_R_200,199911,1
PT_2019_R_200,199612,1
PT_2019_R_200,199611,1
PT_2019_R_404,201605,4484
PT_2019_R_404,201706,3005
PT_2019_R_404,201712,1292
PT_2019_R_404,201903,995
PT_2019_R_404,201707,704
PT_2019_R_404,201708,491
PT_2019_R_404,201411,437
PT_2019_R_404,200406,375
PT_2019_R_404,201702,359
PT_2019_R_404,201601,319
PT_2019_R_404,200910,188
PT_2019_R_404,200810,185
PT_2019_R_404,200801,171
PT_2019_R_404,200912,167
PT_2019_R_404,201603,166
PT_2019_R_404,201311,161
PT_2019_R_404,201611,146
PT_2019_R_404,201508,140
PT_2019_R_404,201105,139
PT_2019_R_404,201412,138
PT_2019_R_404,201509,136
PT_2019_R_404,201201,134
PT_2019_R_404,200206,129
PT_2019_R_404,201805,120
PT_2019_R_404,200701,115
PT_2019_R_404,201709,113
PT_2019_R_404,200604,107
PT_2019_R_404,200803,103
PT_2019_R_404,201107,97
PT_2019_R_404,201006,95
PT_2019_R_404,200110,93
PT_2019_R_404,200301,91
PT_2019_R_404,200712,89
PT_2019_R_404,201606,88
PT_2019_R_404,200802,86
PT_2019_R_404,200510,86
PT_2019_R_404,201504,82
PT_2019_R_404,200905,79
PT_2019_R_404,201602,68
PT_2019_R_404,200907,67
PT_2019_R_404,201409,60
PT_2019_R_404,201005,58
PT_2019_R_404,201101,57
PT_2019_R_404,201804,54
PT_2019_R_404,201710,54
PT_2019_R_404,200909,47
PT_2019_R_404,201806,45
PT_2019_R_404,200906,45
PT_2019_R_404,200112,45
PT_2019_R_404,201008,40
PT_2019_R_404,201511,39
PT_2019_R_404,200512,39
PT_2019_R_404,200710,37
PT_2019_R_404,200304,36
PT_2019_R_404,200612,34
PT_2019_R_404,200511,29
PT_2019_R_404,200702,28
PT_2019_R_404,200711,25
PT_2019_R_404,201308,24
PT_2019_R_404,200207,24
PT_2019_R_404,200703,22
PT_2019_R_404,201608,21
PT_2019_R_404,200608,21
PT_2019_R_404,200306,21
PT_2019_R_404,200010,20
PT_2019_R_404,201007,19
PT_2019_R_404,200709,17
PT_2019_R_404,200605,16
PT_2019_R_404,200504,16
PT_2019_R_404,200307,15
PT_2019_R_404,200208,15
PT_2019_R_404,201106,14
PT_2019_R_404,200408,13
PT_2019_R_404,200211,13
PT_2019_R_404,200209,13
PT_2019_R_404,200611,12
PT_2019_R_404,201904,10
PT_2019_R_404,200609,10
PT_2019_R_404,200310,10
PT_2019_R_404,201711,9
PT_2019_R_404,201607,9
PT_2019_R_404,201410,9
PT_2019_R_404,201112,9
PT_2019_R_404,200706,9
PT_2019_R_404,199610,7
PT_2019_R_404,201510,6
PT_2019_R_404,200705,6
PT_2019_R_404,200704,6
PT_2019_R_404,200610,6
PT_2019_R_404,200311,6
PT_2019_R_404,201801,5
PT_2019_R_404,201703,5
PT_2019_R_404,201404,5
PT_2019_R_404,200805,5
PT_2019_R_404,200804,5
PT_2019_R_404,200601,5
PT_2019_R_404,200404,5
PT_2019_R_404,201512,4
PT_2019_R_404,201303,4
PT_2019_R_404,201102,4
PT_2019_R_404,201010,4
PT_2019_R_404,200811,4
PT_2019_R_404,200707,4
PT_2019_R_404,201604,3
PT_2019_R_404,200111,3
PT_2019_R_404,201612,2
PT_2019_R_404,201505,2
PT_2019_R_404,201109,2
PT_2019_R_404,201103,2
PT_2019_R_404,201012,2
PT_2019_R_404,200708,2
PT_2019_R_404,200407,2
